name,number_of_nucleotides,num_voxels,num_occupied_voxels,nucleotide_rate,point_to_point_D1
fruits_vox10_nor_i02j03k09,6800,262144,2277,2.9863855950812472,76.99780412823891
fruits_vox10_nor_i02j03k10,6600,262144,2442,2.7027027027027026,197.38020833333334
fruits_vox10_nor_i02j04k01,5800,262144,564,10.28368794326241,nan
fruits_vox10_nor_i02j04k02,7600,262144,4676,1.6253207869974338,43.78148236987287
fruits_vox10_nor_i02j04k03,6200,262144,1036,5.984555984555985,176.40650406504065
fruits_vox10_nor_i02j04k04,6600,262144,2413,2.7351844177372566,208.04040404040404
fruits_vox10_nor_i02j04k06,6600,262144,1057,6.244087038789026,115.99090909090908
fruits_vox10_nor_i02j04k07,7400,262144,3097,2.389409105586051,60.70100096867937
fruits_vox10_nor_i02j04k08,6800,262144,1947,3.492552645095018,94.01797637390858
fruits_vox10_nor_i02j04k10,6200,262144,1195,5.188284518828452,423.6836820083682
fruits_vox10_nor_i02j04k11,6600,262144,2707,2.4381233838197267,193.27669006280016
fruits_vox10_nor_i02j05k01,6200,262144,1356,4.572271386430678,189.93510324483776
fruits_vox10_nor_i02j05k02,9000,262144,3651,2.4650780608052587,17.24075595727198
fruits_vox10_nor_i02j05k03,7000,262144,1371,5.105762217359591,86.40259740259741
fruits_vox10_nor_i02j05k04,6600,262144,1046,6.309751434034417,341.26481835564056
fruits_vox10_nor_i02j05k05,9200,262144,2421,3.8000826104915326,2.207765386204048
fruits_vox10_nor_i02j05k06,7400,262144,2018,3.6669970267591676,82.12824675324676
fruits_vox10_nor_i02j05k07,5600,262144,2278,2.4582967515364356,604.1198156682028
fruits_vox10_nor_i02j05k10,6000,262144,1062,5.649717514124294,nan
fruits_vox10_nor_i02j05k11,7000,262144,2170,3.225806451612903,46.641013824884794
fruits_vox10_nor_i02j06k02,8400,262144,1924,4.365904365904366,5.5602910602910605
fruits_vox10_nor_i02j06k03,7400,262144,1609,4.599129894344313,63.89745183343692
fruits_vox10_nor_i02j06k07,6000,262144,1457,4.118050789293068,nan
fruits_vox10_nor_i02j06k08,8200,262144,2253,3.6395916555703507,10.121171770972037
fruits_vox10_nor_i02j06k09,7600,262144,1597,4.758922980588603,9.60215854112393
fruits_vox10_nor_i02j06k10,6600,262144,2423,2.723895996698308,121.68179942220388
fruits_vox10_nor_i02j07k09,6600,262144,620,10.64516129032258,10.53225806451613
fruits_vox10_nor_i03j00k07,7000,262144,812,8.620689655172415,2.054520358868185
fruits_vox10_nor_i03j01k03,7400,262144,1573,4.704386522568341,24.445009535918626
fruits_vox10_nor_i03j01k05,8000,262144,2219,3.605227579990987,30.40919333032898
fruits_vox10_nor_i03j01k06,8800,262144,2470,3.562753036437247,10.879352226720648
